"Date and Time Run 1","Time (s) Run 1","Force Beam 1 (N) Run 1","Force Beam 2 (N) Run 1","Force Beam 3 (N) Run 1","Force Beam 4 (N) Run 1","Vertical Force (N) Run 1","Date and Time Run 2","Time (s) Run 2","Force Beam 1 (N) Run 2","Force Beam 2 (N) Run 2","Force Beam 3 (N) Run 2","Force Beam 4 (N) Run 2","Vertical Force (N) Run 2"
11/01/2022 08:48:41 am,5.040,-4.53,51.35,8.44,80.37,135.63,11/01/2022 08:50:56 am,5.040,17.83,59.00,-4.76,57.16,129.24
11/01/2022 08:48:41 am,5.045,-4.13,50.14,9.71,77.73,133.46,11/01/2022 08:50:56 am,5.045,19.76,58.00,-4.66,57.46,130.57
11/01/2022 08:48:41 am,5.050,-4.23,47.87,11.19,75.37,130.21,11/01/2022 08:50:56 am,5.050,20.33,56.98,-4.78,55.43,127.97
11/01/2022 08:48:41 am,5.055,-4.08,46.77,14.12,73.06,129.88,11/01/2022 08:50:56 am,5.055,15.35,60.30,-4.86,57.21,128.01
11/01/2022 08:48:41 am,5.060,-4.43,45.99,14.88,69.38,125.83,11/01/2022 08:50:56 am,5.060,14.37,62.21,-5.01,56.88,128.46
11/01/2022 08:48:41 am,5.065,-4.43,45.41,15.41,67.91,124.32,11/01/2022 08:50:56 am,5.065,14.07,58.43,-4.93,54.60,122.17
11/01/2022 08:48:41 am,5.070,-4.40,43.81,15.64,66.42,121.47,11/01/2022 08:50:56 am,5.070,13.17,56.93,-4.76,52.32,117.66
11/01/2022 08:48:41 am,5.075,-4.25,42.39,15.89,64.49,118.52,11/01/2022 08:50:56 am,5.075,12.57,55.40,-4.96,48.99,112.01
11/01/2022 08:48:41 am,5.080,-4.28,40.91,15.92,62.05,114.61,11/01/2022 08:50:56 am,5.080,12.87,53.90,-4.76,47.14,109.16
11/01/2022 08:48:41 am,5.085,-4.20,39.51,15.84,57.79,108.94,11/01/2022 08:50:56 am,5.085,13.32,53.32,-4.71,46.30,108.25
11/01/2022 08:48:41 am,5.090,-4.18,38.03,15.49,55.76,105.11,11/01/2022 08:50:56 am,5.090,13.97,54.00,-4.71,45.87,109.14
11/01/2022 08:48:41 am,5.095,-4.23,35.63,14.93,54.37,100.71,11/01/2022 08:50:56 am,5.095,15.25,54.47,-4.88,45.09,109.93
11/01/2022 08:48:41 am,5.100,-4.28,34.80,13.85,53.13,97.50,11/01/2022 08:50:56 am,5.100,17.15,54.72,-4.73,43.01,110.16
11/01/2022 08:48:41 am,5.105,-4.23,33.80,13.09,50.67,93.33,11/01/2022 08:50:56 am,5.105,21.91,55.15,-4.91,41.87,114.02
11/01/2022 08:48:41 am,5.110,-4.15,32.65,12.46,49.22,90.18,11/01/2022 08:50:56 am,5.110,24.76,56.43,-4.83,40.70,117.06
11/01/2022 08:48:41 am,5.115,-4.30,31.83,12.15,47.83,87.51,11/01/2022 08:50:56 am,5.115,27.22,57.13,-4.71,40.01,119.66
11/01/2022 08:48:41 am,5.120,-4.30,29.95,11.45,46.96,84.06,11/01/2022 08:50:56 am,5.120,30.37,57.85,-4.78,37.66,121.10
11/01/2022 08:48:41 am,5.125,-4.25,29.50,10.11,46.30,81.66,11/01/2022 08:50:56 am,5.125,35.55,59.38,-4.61,38.24,128.57
11/01/2022 08:48:41 am,5.130,-4.10,29.12,9.00,45.75,79.77,11/01/2022 08:50:56 am,5.130,35.93,65.73,-4.76,41.23,138.15
11/01/2022 08:48:41 am,5.135,-4.28,28.97,8.01,45.59,78.31,11/01/2022 08:50:56 am,5.135,38.31,63.71,-4.78,40.45,137.69
11/01/2022 08:48:41 am,5.140,-4.40,29.52,7.13,46.53,78.79,11/01/2022 08:50:56 am,5.140,40.86,62.38,-4.81,38.87,137.32
11/01/2022 08:48:41 am,5.145,-4.13,30.30,4.46,48.00,78.63,11/01/2022 08:50:56 am,5.145,41.86,61.51,-4.86,37.17,135.69
11/01/2022 08:48:41 am,5.150,-4.10,31.60,2.76,51.83,82.10,11/01/2022 08:50:56 am,5.150,44.09,59.55,-4.81,35.68,134.52
11/01/2022 08:48:41 am,5.155,-4.23,33.28,1.25,55.13,85.43,11/01/2022 08:50:56 am,5.155,44.72,56.53,-4.93,34.69,131.00
11/01/2022 08:48:41 am,5.160,-4.25,35.48,-0.37,57.82,88.68,11/01/2022 08:50:56 am,5.160,44.92,55.17,-4.66,33.70,129.14
11/01/2022 08:48:41 am,5.165,-4.03,38.98,-1.70,58.96,92.22,11/01/2022 08:50:56 am,5.165,44.52,53.62,-4.78,32.10,125.46
11/01/2022 08:48:41 am,5.170,-3.05,45.46,-5.01,61.67,99.08,11/01/2022 08:50:56 am,5.170,44.04,52.07,-4.93,31.26,122.45
11/01/2022 08:48:41 am,5.175,-3.58,70.41,-6.15,77.15,137.84,11/01/2022 08:50:56 am,5.175,42.67,50.64,-4.88,30.99,119.42
11/01/2022 08:48:41 am,5.180,126.19,69.66,-4.18,80.29,271.98,11/01/2022 08:50:56 am,5.180,41.84,48.69,-4.76,30.60,116.38
11/01/2022 08:48:41 am,5.185,65.77,50.34,-3.82,30.50,142.80,11/01/2022 08:50:56 am,5.185,40.99,47.87,-4.88,30.15,114.12
11/01/2022 08:48:41 am,5.190,68.20,100.64,-7.43,81.10,242.53,11/01/2022 08:50:56 am,5.190,39.91,46.99,-4.73,29.51,111.69
11/01/2022 08:48:41 am,5.195,69.88,111.90,-4.40,90.94,268.34,11/01/2022 08:50:56 am,5.195,37.81,46.77,-4.73,29.16,109.01
11/01/2022 08:48:41 am,5.200,82.25,103.60,-3.95,63.58,245.48,11/01/2022 08:50:56 am,5.200,36.51,46.22,-5.01,28.93,106.65
11/01/2022 08:48:41 am,5.205,56.29,116.83,-5.04,74.46,242.55,11/01/2022 08:50:56 am,5.205,35.35,46.49,-4.93,28.65,105.57
11/01/2022 08:48:41 am,5.210,50.93,95.71,-5.44,66.82,208.03,11/01/2022 08:50:56 am,5.210,34.58,46.74,-4.78,28.91,105.45
11/01/2022 08:48:41 am,5.215,43.69,78.62,-4.46,54.42,172.29,11/01/2022 08:50:56 am,5.215,33.93,46.82,-4.99,29.39,105.15
11/01/2022 08:48:41 am,5.220,31.72,71.94,-4.83,54.24,153.08,11/01/2022 08:50:56 am,5.220,33.40,47.24,-4.68,29.74,105.71
11/01/2022 08:48:41 am,5.225,20.21,63.93,-4.81,50.92,130.26,11/01/2022 08:50:56 am,5.225,33.28,47.89,-4.83,30.50,106.84
11/01/2022 08:48:41 am,5.230,17.30,53.67,-4.76,48.79,115.01,11/01/2022 08:50:56 am,5.230,33.15,48.34,-4.76,31.14,107.88
11/01/2022 08:48:41 am,5.235,14.55,52.12,-4.68,48.79,110.78,11/01/2022 08:50:56 am,5.235,32.75,48.57,-4.66,37.71,114.37
11/01/2022 08:48:41 am,5.240,12.80,50.95,-4.91,48.82,107.65,11/01/2022 08:50:56 am,5.240,28.74,53.42,-4.46,61.17,138.89
11/01/2022 08:48:41 am,5.245,12.02,50.14,-4.81,47.98,105.34,11/01/2022 08:50:56 am,5.245,25.97,64.08,-5.57,69.23,153.72
11/01/2022 08:48:41 am,5.250,12.07,49.29,-4.68,47.42,104.11,11/01/2022 08:50:56 am,5.250,27.89,49.57,-4.61,58.17,131.04
11/01/2022 08:48:41 am,5.255,12.35,48.77,-4.76,47.47,103.83,11/01/2022 08:50:56 am,5.255,26.14,53.62,-4.96,58.28,133.09
11/01/2022 08:48:41 am,5.260,12.85,48.77,-4.83,47.29,104.08,11/01/2022 08:50:56 am,5.260,19.66,57.30,-5.21,59.85,131.60
11/01/2022 08:48:41 am,5.265,13.55,48.92,-4.88,47.72,105.31,11/01/2022 08:50:56 am,5.265,21.68,49.42,-4.56,52.77,119.33
11/01/2022 08:48:41 am,5.270,14.17,49.39,-4.76,48.18,107.00,11/01/2022 08:50:56 am,5.270,18.45,53.35,-4.76,56.88,123.93
11/01/2022 08:48:41 am,5.275,16.35,49.79,-4.76,48.74,110.13,11/01/2022 08:50:56 am,5.275,14.67,55.47,-4.96,62.51,127.71
11/01/2022 08:48:41 am,5.280,18.05,51.35,-4.73,49.75,114.43,11/01/2022 08:50:56 am,5.280,15.48,54.10,-4.78,61.40,126.19
11/01/2022 08:48:41 am,5.285,20.41,52.30,-4.78,51.02,118.95,11/01/2022 08:50:56 am,5.285,15.33,55.07,-4.30,65.76,131.86
11/01/2022 08:48:41 am,5.290,22.66,53.32,-4.61,55.89,127.27,11/01/2022 08:50:56 am,5.290,1.05,74.57,-4.38,86.96,158.21
11/01/2022 08:48:41 am,5.295,24.74,53.97,-4.83,58.28,132.16,11/01/2022 08:50:56 am,5.295,-4.30,86.98,-4.18,93.86,172.37
11/01/2022 08:48:41 am,5.300,24.11,55.62,-4.83,60.51,135.42,11/01/2022 08:50:56 am,5.300,-4.35,74.62,-0.62,90.61,160.27
11/01/2022 08:48:41 am,5.305,23.66,56.20,-4.86,62.82,137.83,11/01/2022 08:50:56 am,5.305,-3.80,61.88,7.41,69.76,135.26
11/01/2022 08:48:41 am,5.310,22.99,56.50,-4.73,64.51,139.28,11/01/2022 08:50:56 am,5.310,-2.73,54.85,14.30,60.56,126.99
11/01/2022 08:48:41 am,5.315,22.66,57.23,-4.91,67.28,142.26,11/01/2022 08:50:56 am,5.315,-4.03,50.44,6.22,60.41,113.05
11/01/2022 08:48:41 am,5.320,21.38,57.60,-4.78,68.27,142.48,11/01/2022 08:50:56 am,5.320,-4.20,46.02,-0.47,61.57,102.92
11/01/2022 08:48:41 am,5.325,20.93,58.53,-4.81,69.03,143.69,11/01/2022 08:50:56 am,5.325,-4.40,46.42,-4.10,55.76,93.68
11/01/2022 08:48:41 am,5.330,20.41,59.08,-4.78,69.13,143.84,11/01/2022 08:50:56 am,5.330,-4.48,45.69,-4.38,51.15,87.99
11/01/2022 08:48:41 am,5.335,20.26,59.55,-4.88,69.33,144.27,11/01/2022 08:50:56 am,5.335,-4.05,43.89,-4.33,49.47,84.99
11/01/2022 08:48:41 am,5.340,20.58,59.53,-4.81,68.42,143.73,11/01/2022 08:50:56 am,5.340,-3.95,44.11,-4.46,47.98,83.69
11/01/2022 08:48:41 am,5.345,20.91,58.70,-4.83,67.84,142.62,11/01/2022 08:50:56 am,5.345,-4.28,43.71,-4.30,46.00,81.14
11/01/2022 08:48:41 am,5.350,21.16,57.95,-4.78,67.08,141.41,11/01/2022 08:50:56 am,5.350,-4.38,44.01,-4.25,44.76,80.14
11/01/2022 08:48:41 am,5.355,21.96,57.05,-4.78,66.06,140.30,11/01/2022 08:50:56 am,5.355,-4.35,43.16,-3.80,43.87,78.88
11/01/2022 08:48:41 am,5.360,23.19,55.95,-4.81,64.59,138.93,11/01/2022 08:50:56 am,5.360,-4.25,42.59,-2.76,43.59,79.16
11/01/2022 08:48:41 am,5.365,25.47,55.27,-4.81,63.35,139.29,11/01/2022 08:50:56 am,5.365,-3.58,41.94,-1.10,43.13,80.40
11/01/2022 08:48:41 am,5.370,26.69,54.55,-4.81,61.95,138.39,11/01/2022 08:50:56 am,5.370,-3.63,55.62,-2.21,50.62,100.41
11/01/2022 08:48:41 am,5.375,27.37,55.67,-4.91,61.45,139.59,11/01/2022 08:50:56 am,5.375,-3.38,52.05,-4.48,52.67,96.86
11/01/2022 08:48:41 am,5.380,27.19,56.45,-4.86,59.80,138.59,11/01/2022 08:50:56 am,5.380,10.92,62.76,-6.07,66.80,134.41
11/01/2022 08:48:41 am,5.385,27.04,55.95,-4.83,58.50,136.67,11/01/2022 08:50:56 am,5.385,58.81,19.01,-1.65,40.65,116.83
11/01/2022 08:48:41 am,5.390,26.72,55.27,-4.63,56.96,134.32,11/01/2022 08:50:56 am,5.390,53.53,54.77,-4.28,23.63,127.66
11/01/2022 08:48:41 am,5.395,26.19,53.42,-4.76,56.07,130.93,11/01/2022 08:50:56 am,5.395,34.65,83.65,-6.70,74.00,185.61
11/01/2022 08:48:41 am,5.400,26.14,52.02,-4.71,54.60,128.06,11/01/2022 08:50:56 am,5.400,51.53,68.06,-4.33,44.88,160.15
11/01/2022 08:48:41 am,5.405,26.07,50.92,-4.76,52.42,124.65,11/01/2022 08:50:56 am,5.405,53.46,49.64,-4.10,44.45,143.46
11/01/2022 08:48:41 am,5.410,25.59,50.27,-4.73,51.35,122.48,11/01/2022 08:50:56 am,5.410,41.59,68.51,-5.21,56.30,161.19
11/01/2022 08:48:41 am,5.415,25.49,48.59,-4.96,50.44,119.57,11/01/2022 08:50:56 am,5.415,44.47,56.15,-4.48,48.23,144.38
11/01/2022 08:48:41 am,5.420,25.42,48.32,-4.73,49.42,118.43,11/01/2022 08:50:56 am,5.420,46.65,52.02,-4.48,38.70,132.89
11/01/2022 08:48:41 am,5.425,25.24,47.64,-4.78,48.82,116.92,11/01/2022 08:50:56 am,5.425,35.81,60.33,-5.14,42.75,133.76
11/01/2022 08:48:41 am,5.430,25.24,47.32,-4.71,48.05,115.91,11/01/2022 08:50:56 am,5.430,37.08,61.86,-4.83,39.33,133.44
11/01/2022 08:48:41 am,5.435,25.39,47.02,-4.88,47.75,115.28,11/01/2022 08:50:56 am,5.435,35.53,56.58,-4.56,34.97,122.52
11/01/2022 08:48:41 am,5.440,25.82,47.17,-4.71,47.72,116.01,11/01/2022 08:50:56 am,5.440,31.35,58.68,-4.91,37.78,122.91
11/01/2022 08:48:41 am,5.445,26.09,47.54,-4.73,48.23,117.14,11/01/2022 08:50:56 am,5.445,30.17,55.22,-4.71,33.67,114.37
11/01/2022 08:48:41 am,5.450,26.67,47.69,-4.76,49.27,118.88,11/01/2022 08:50:56 am,5.450,30.07,51.52,-4.61,32.58,109.57
11/01/2022 08:48:41 am,5.455,27.72,48.07,-4.83,49.91,120.86,11/01/2022 08:50:56 am,5.455,28.74,51.60,-4.81,33.42,108.96
11/01/2022 08:48:41 am,5.460,28.17,48.34,-4.78,50.77,122.50,11/01/2022 08:50:56 am,5.460,29.45,49.17,-4.78,32.13,105.96
11/01/2022 08:48:41 am,5.465,29.15,49.12,-4.86,52.04,125.45,11/01/2022 08:50:56 am,5.465,30.12,48.32,-4.78,30.43,104.09
11/01/2022 08:48:41 am,5.470,30.15,49.92,-4.81,53.86,129.13,11/01/2022 08:50:56 am,5.470,29.92,48.02,-4.88,30.33,103.39
11/01/2022 08:48:41 am,5.475,31.07,50.82,-4.76,58.71,135.85,11/01/2022 08:50:56 am,5.475,31.37,47.04,-4.81,29.41,103.02
11/01/2022 08:48:41 am,5.480,33.15,51.70,-4.86,61.04,141.04,11/01/2022 08:50:56 am,5.480,31.70,45.74,-4.81,28.83,101.47
11/01/2022 08:48:41 am,5.485,33.83,53.70,-4.91,63.60,146.22,11/01/2022 08:50:56 am,5.485,31.97,45.67,-4.71,29.13,102.07
11/01/2022 08:48:41 am,5.490,34.40,54.25,-4.86,65.25,149.05,11/01/2022 08:50:56 am,5.490,32.40,45.19,-4.76,28.80,101.64
11/01/2022 08:48:41 am,5.495,34.40,55.10,-4.81,66.80,151.50,11/01/2022 08:50:56 am,5.495,33.58,44.94,-4.91,28.65,102.26
11/01/2022 08:48:41 am,5.500,34.45,55.27,-4.91,68.47,153.30,11/01/2022 08:50:56 am,5.500,34.10,45.44,-4.76,28.88,103.67
11/01/2022 08:48:41 am,5.505,33.23,55.37,-4.83,68.32,152.09,11/01/2022 08:50:56 am,5.505,34.75,45.41,-4.83,28.63,103.97
11/01/2022 08:48:41 am,5.510,32.45,54.20,-4.81,67.99,149.84,11/01/2022 08:50:56 am,5.510,35.40,46.09,-4.76,28.45,105.19
11/01/2022 08:48:41 am,5.515,31.45,52.75,-4.78,66.42,145.84,11/01/2022 08:50:56 am,5.515,35.96,46.39,-4.81,29.26,106.80
11/01/2022 08:48:41 am,5.520,30.12,51.22,-4.71,63.09,139.74,11/01/2022 08:50:56 am,5.520,36.96,46.87,-4.76,29.64,108.71
11/01/2022 08:48:41 am,5.525,27.44,49.74,-4.76,61.14,133.58,11/01/2022 08:50:56 am,5.525,37.93,47.77,-4.83,29.97,110.84
11/01/2022 08:48:41 am,5.530,26.19,47.57,-4.78,59.32,128.30,11/01/2022 08:50:56 am,5.530,38.41,48.09,-4.76,30.02,111.77
11/01/2022 08:48:41 am,5.535,24.89,46.74,-4.81,57.59,124.42,11/01/2022 08:50:56 am,5.535,38.51,47.92,-4.78,30.25,111.90
11/01/2022 08:48:41 am,5.540,23.99,45.84,-4.63,55.64,120.84,11/01/2022 08:50:56 am,5.540,37.63,47.82,-4.86,30.73,111.33
11/01/2022 08:48:41 am,5.545,22.49,44.91,-4.76,52.85,115.50,11/01/2022 08:50:56 am,5.545,37.31,48.02,-4.91,31.52,111.94
11/01/2022 08:48:41 am,5.550,20.66,44.29,-4.61,51.55,111.90,11/01/2022 08:50:56 am,5.550,36.73,47.84,-4.78,32.20,112.00
11/01/2022 08:48:41 am,5.555,19.83,44.56,-4.86,50.67,110.21,11/01/2022 08:50:56 am,5.555,36.63,47.84,-4.78,33.22,112.91
11/01/2022 08:48:41 am,5.560,18.91,45.49,-4.68,50.26,109.98,11/01/2022 08:50:56 am,5.560,36.21,47.77,-4.81,35.40,114.57
11/01/2022 08:48:41 am,5.565,17.53,46.77,-4.73,51.99,111.55,11/01/2022 08:50:56 am,5.565,37.31,47.87,-4.73,36.54,116.99
11/01/2022 08:48:41 am,5.570,16.63,48.64,-4.28,53.71,114.71,11/01/2022 08:50:56 am,5.570,40.81,57.90,-4.23,61.12,155.61
11/01/2022 08:48:41 am,5.575,4.68,69.16,-4.20,73.70,143.35,11/01/2022 08:50:56 am,5.575,28.80,60.85,-5.04,68.93,153.55
11/01/2022 08:48:41 am,5.580,-2.73,83.03,-4.56,80.62,156.37,11/01/2022 08:50:56 am,5.580,30.27,50.54,-4.53,66.09,142.38
11/01/2022 08:48:41 am,5.585,-4.20,78.52,-3.87,82.02,152.47,11/01/2022 08:50:56 am,5.585,28.64,52.60,-4.81,68.62,145.06
11/01/2022 08:48:41 am,5.590,-4.75,72.57,-1.48,81.74,148.08,11/01/2022 08:50:56 am,5.590,16.88,57.98,-4.30,70.09,140.65
11/01/2022 08:48:41 am,5.595,-3.30,67.99,6.37,76.03,147.10,11/01/2022 08:50:56 am,5.595,4.71,77.67,-4.66,80.29,158.02
11/01/2022 08:48:41 am,5.600,-2.80,47.34,18.99,65.76,129.30,11/01/2022 08:50:56 am,5.600,-1.47,79.40,-4.96,88.38,161.35
11/01/2022 08:48:41 am,5.605,-3.73,55.32,8.42,65.76,125.78,11/01/2022 08:50:56 am,5.605,-3.28,71.09,-4.61,85.59,148.81
11/01/2022 08:48:41 am,5.610,-4.63,63.33,3.27,80.80,142.78,11/01/2022 08:50:56 am,5.610,-4.08,65.23,-4.43,85.16,141.89
11/01/2022 08:48:41 am,5.615,-4.50,60.55,1.58,83.31,140.94,11/01/2022 08:50:56 am,5.615,-3.68,59.33,-4.38,84.45,135.73
11/01/2022 08:48:41 am,5.620,-4.73,64.31,3.29,87.49,150.37,11/01/2022 08:50:56 am,5.620,-3.93,57.05,-4.10,81.23,130.26
11/01/2022 08:48:41 am,5.625,-4.18,62.53,6.83,86.55,151.74,11/01/2022 08:50:56 am,5.625,-4.00,56.28,-4.46,79.81,127.63
11/01/2022 08:48:41 am,5.630,-4.03,62.91,10.87,88.10,157.86,11/01/2022 08:50:56 am,5.630,-3.73,56.60,-4.56,80.49,128.82
11/01/2022 08:48:41 am,5.635,-4.20,63.48,8.39,92.84,160.53,11/01/2022 08:50:56 am,5.635,-2.55,53.70,-4.40,77.91,124.66
11/01/2022 08:48:41 am,5.640,-4.45,64.83,6.70,94.11,161.20,11/01/2022 08:50:56 am,5.640,-3.45,51.32,-4.66,75.90,119.12
11/01/2022 08:48:41 am,5.645,-4.38,63.13,6.35,92.82,157.93,11/01/2022 08:50:56 am,5.645,-4.53,51.40,-4.03,75.70,118.55
11/01/2022 08:48:41 am,5.650,-4.50,58.60,7.48,90.94,152.53,11/01/2022 08:50:56 am,5.650,-4.48,49.14,-3.55,70.73,111.85
11/01/2022 08:48:41 am,5.655,-4.50,57.75,6.05,89.50,148.80,11/01/2022 08:50:56 am,5.655,-4.35,47.57,-1.88,68.34,109.68
11/01/2022 08:48:41 am,5.660,-4.35,56.20,5.62,86.63,144.10,11/01/2022 08:50:56 am,5.660,-4.05,45.34,1.43,64.87,107.59
11/01/2022 08:48:41 am,5.665,-4.45,54.10,5.41,84.55,139.62,11/01/2022 08:50:56 am,5.665,-3.90,39.08,5.69,61.01,101.89
11/01/2022 08:48:41 am,5.670,-4.33,50.62,5.69,82.17,134.16,11/01/2022 08:50:56 am,5.670,-3.83,37.71,7.36,58.28,99.52
11/01/2022 08:48:41 am,5.675,-4.43,49.24,5.62,80.01,130.45,11/01/2022 08:50:56 am,5.675,-4.03,39.73,3.93,61.34,100.98
11/01/2022 08:48:41 am,5.680,-4.33,47.92,5.94,77.86,127.40,11/01/2022 08:50:56 am,5.680,-4.38,40.33,2.18,61.04,99.19
11/01/2022 08:48:41 am,5.685,-4.20,46.02,6.22,74.05,122.09,11/01/2022 08:50:56 am,5.685,-4.40,39.51,1.20,60.51,96.82
11/01/2022 08:48:41 am,5.690,-4.28,44.54,6.32,72.25,118.84,11/01/2022 08:50:56 am,5.690,-4.30,38.76,2.89,59.82,97.17
11/01/2022 08:48:41 am,5.695,-4.38,42.79,6.40,70.83,115.64,11/01/2022 08:50:56 am,5.695,-4.13,38.33,2.94,58.86,96.01
11/01/2022 08:48:41 am,5.700,-4.13,41.86,6.88,69.31,113.93,11/01/2022 08:50:56 am,5.700,-4.40,38.98,2.03,59.77,96.39
11/01/2022 08:48:41 am,5.705,-4.15,41.19,7.13,66.87,111.04,11/01/2022 08:50:56 am,5.705,-4.53,39.71,1.50,60.28,96.97
11/01/2022 08:48:41 am,5.710,-4.25,40.46,7.51,65.30,109.02,11/01/2022 08:50:56 am,5.710,-4.43,39.83,1.50,60.38,97.29
11/01/2022 08:48:41 am,5.715,-4.13,39.68,7.64,63.93,107.13,11/01/2022 08:50:56 am,5.715,-4.38,39.88,1.88,60.10,97.49
11/01/2022 08:48:41 am,5.720,-4.28,38.73,7.69,62.69,104.84,11/01/2022 08:50:56 am,5.720,-4.25,40.46,1.55,61.42,99.18
11/01/2022 08:48:41 am,5.725,-4.30,38.21,8.47,61.24,103.62,11/01/2022 08:50:56 am,5.725,-4.13,41.51,1.10,62.16,100.64
11/01/2022 08:48:41 am,5.730,-4.28,38.11,8.87,58.66,101.36,11/01/2022 08:50:56 am,5.730,-4.25,41.86,0.77,62.71,101.10
11/01/2022 08:48:41 am,5.735,-4.30,37.71,9.30,57.06,99.77,11/01/2022 08:50:56 am,5.735,-4.25,43.56,0.62,63.65,103.59
11/01/2022 08:48:41 am,5.740,-4.43,37.36,9.91,55.69,98.53,11/01/2022 08:50:56 am,5.740,-4.33,45.19,1.68,65.45,108.00
11/01/2022 08:48:41 am,5.745,-4.25,37.36,10.56,54.50,98.17,11/01/2022 08:50:56 am,5.745,-4.28,46.59,2.26,68.17,112.74
11/01/2022 08:48:41 am,5.750,-4.18,37.21,11.07,53.71,97.81,11/01/2022 08:50:56 am,5.750,-4.23,47.14,2.69,68.93,114.54
11/01/2022 08:48:41 am,5.755,-4.20,37.31,11.42,51.91,96.44,11/01/2022 08:50:56 am,5.755,-3.30,52.57,3.52,70.20,122.99
11/01/2022 08:48:41 am,5.760,-4.15,37.38,11.70,51.20,96.13,11/01/2022 08:50:56 am,5.760,-4.33,64.13,-1.48,81.28,139.61
11/01/2022 08:48:41 am,5.765,-4.30,38.66,11.95,51.50,97.82,11/01/2022 08:50:56 am,5.765,-3.58,64.23,-3.85,82.29,139.11
11/01/2022 08:48:41 am,5.770,-4.23,39.68,12.15,52.29,99.91,11/01/2022 08:50:56 am,5.770,-3.78,75.99,-5.29,98.02,164.96
11/01/2022 08:48:41 am,5.775,-4.33,40.91,12.18,54.19,102.96,11/01/2022 08:50:56 am,5.775,47.52,77.57,-4.78,97.26,217.58
11/01/2022 08:48:41 am,5.780,-4.40,42.61,12.15,55.46,105.83,11/01/2022 08:50:56 am,5.780,21.61,49.17,-1.22,63.96,133.52
11/01/2022 08:48:41 am,5.785,-4.40,44.14,11.90,57.18,108.83,11/01/2022 08:50:56 am,5.785,12.47,85.78,-5.64,103.29,195.91
11/01/2022 08:48:41 am,5.790,-4.18,47.67,11.62,59.19,114.31,11/01/2022 08:50:56 am,5.790,2.61,67.91,-4.93,91.32,156.91
11/01/2022 08:48:41 am,5.795,-4.38,49.87,9.96,62.23,117.69,11/01/2022 08:50:56 am,5.795,4.99,61.41,-4.56,91.12,152.96
11/01/2022 08:48:41 am,5.800,-4.28,51.35,9.28,65.58,121.93,11/01/2022 08:50:56 am,5.800,0.45,57.50,-4.53,91.30,144.73
11/01/2022 08:48:41 am,5.805,-3.35,52.77,8.85,67.00,125.27,11/01/2022 08:50:56 am,5.805,-2.45,57.25,-4.68,95.38,145.51
11/01/2022 08:48:41 am,5.810,-4.23,81.53,5.36,80.19,162.86,11/01/2022 08:50:56 am,5.810,-3.90,54.55,-4.23,93.78,140.21
11/01/2022 08:48:41 am,5.815,-2.93,85.05,-4.66,85.69,163.17,11/01/2022 08:50:56 am,5.815,-4.35,52.72,-3.29,92.39,137.47
11/01/2022 08:48:41 am,5.820,-3.18,103.87,-6.22,104.46,198.94,11/01/2022 08:50:56 am,5.820,-4.30,49.09,-1.12,89.09,132.76
11/01/2022 08:48:41 am,5.825,34.80,92.91,1.02,57.34,186.08,11/01/2022 08:50:56 am,5.825,-3.80,42.84,2.86,85.62,127.52
11/01/2022 08:48:41 am,5.830,48.57,33.23,-3.07,65.43,144.17,11/01/2022 08:50:56 am,5.830,-3.43,38.96,9.88,80.44,125.86
11/01/2022 08:48:41 am,5.835,15.73,89.03,-6.40,100.30,198.67,11/01/2022 08:50:56 am,5.835,-3.85,39.76,5.62,81.33,122.86
11/01/2022 08:48:41 am,5.840,20.98,69.84,-4.28,81.05,167.60,11/01/2022 08:50:56 am,5.840,-4.43,42.44,2.69,80.75,121.45
11/01/2022 08:48:41 am,5.845,25.92,51.15,-4.05,62.79,135.81,11/01/2022 08:50:56 am,5.845,-4.53,39.26,2.28,76.38,113.40
11/01/2022 08:48:41 am,5.850,5.61,64.33,-5.06,75.40,140.29,11/01/2022 08:50:56 am,5.850,-4.38,33.43,4.88,72.28,106.22
11/01/2022 08:48:41 am,5.855,1.58,56.53,-4.83,67.08,120.35,11/01/2022 08:50:56 am,5.855,-4.15,30.15,9.81,66.77,102.58
11/01/2022 08:48:41 am,5.860,1.15,56.38,-4.71,65.63,118.46,11/01/2022 08:50:56 am,5.860,-3.93,28.45,9.98,61.14,95.65
11/01/2022 08:48:41 am,5.865,0.88,52.22,-4.71,63.40,111.80,11/01/2022 08:50:56 am,5.865,-4.20,28.12,8.47,60.66,93.05
11/01/2022 08:48:41 am,5.870,0.60,50.54,-4.83,59.82,106.14,11/01/2022 08:50:56 am,5.870,-4.33,27.10,8.06,59.26,90.10
11/01/2022 08:48:41 am,5.875,0.50,49.24,-4.73,58.02,103.04,11/01/2022 08:50:56 am,5.875,-4.23,25.57,9.28,56.50,87.12
11/01/2022 08:48:41 am,5.880,1.23,46.49,-4.76,56.53,99.49,11/01/2022 08:50:56 am,5.880,-4.30,24.74,10.41,54.80,85.66
11/01/2022 08:48:41 am,5.885,1.61,45.72,-4.68,55.36,98.00,11/01/2022 08:50:56 am,5.885,-4.33,24.62,10.56,53.66,84.52
11/01/2022 08:48:41 am,5.890,2.08,45.41,-4.66,54.07,96.91,11/01/2022 08:50:56 am,5.890,-4.25,24.57,10.84,53.61,84.77
11/01/2022 08:48:41 am,5.895,2.21,45.04,-4.73,53.74,96.25,11/01/2022 08:50:56 am,5.895,-4.23,24.82,11.32,53.84,85.75
